source_run,condition,model_name,modality_used,task_name,task_type,cnv_variant,cnv_mask_name,cnv_mask_k,cnv_mask_source_model,cnv_mask_source_kind,cnv_mask_resolution,n_folds_complete,n_folds_total,n_folds_skipped,skip_reasons,expected_folds,is_complete,n_samples_total,auc_mean,auc_sd,auprc_mean,auprc_sd,accuracy_mean,accuracy_sd,sensitivity_mean,sensitivity_sd,specificity_mean,specificity_sd,balanced_accuracy_mean,balanced_accuracy_sd,brier_mean,brier_sd,ece_mean,ece_sd,sensitivity_at_spec90_mean,sensitivity_at_spec90_sd,sensitivity_at_spec95_mean,sensitivity_at_spec95_sd,specificity_at_sens90_mean,specificity_at_sens90_sd,specificity_at_sens95_mean,specificity_at_sens95_sd,macro_f1_mean,macro_f1_sd,macro_auc_ovr_mean,macro_auc_ovr_sd,mae_mean,mae_sd,mse_mean,mse_sd,rmse_mean,rmse_sd,r2_mean,r2_sd
fusion/foundation_combo_20260304_200011,all_samples,cnv_plus_image_combo_virchow2_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8348064886073088,0.09493524769529817,0.7319510859062637,0.07447980469239136,0.763200926953933,0.08113757632248182,0.6124206638353389,0.19030720514721128,0.8482293038442767,0.1061887220075443,0.7303249838398079,0.09338794268615519,0.16605369203453307,0.03423979529031867,0.12694747731799255,0.06734848353086746,0.6014420514635466,0.21907367382593781,0.45414503268518125,0.148804220756421,0.5702306607891799,0.24152408567486977,0.4276741421948936,0.21329605950864516,,,,,,,,,,,,
gigapath/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,coattn_abmil_cnv,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8104552097914928,0.086394528896427,0.6905784774762095,0.08193315444152481,0.7405555000233066,0.07223659715234396,0.6865399508681351,0.1779574831824701,0.7795519781345692,0.07368086361781562,0.7330459645013522,0.079940490697664,0.1815358621053461,0.04237835725767646,0.14703297769478477,0.05034727988148265,0.5711771869925469,0.15436101466820834,0.3957780426364658,0.1456363683782279,0.47654911725777865,0.18827045983939691,0.36431996503083364,0.23197743534884294,,,,,,,,,,,,
uni2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,coattn_abmil_cnv,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8329914766007317,0.09391794746029505,0.7049477654882683,0.09756571022871316,0.7505863235550769,0.07003710034674995,0.7425753632843403,0.16033047897708566,0.756384411722834,0.13785792565920713,0.7494798875035871,0.07445468890132828,0.17069014187023415,0.037867889483334756,0.13360047296810387,0.0753042774345881,0.5790113600088826,0.21458543132900704,0.3944095328309115,0.18647023177147234,0.55038722736595,0.15973078833240223,0.49545763163258555,0.19047663775269383,,,,,,,,,,,,
virchow2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,coattn_abmil_cnv,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8172361084594956,0.08618936644952545,0.6978093306713494,0.07005974420750348,0.7854302390666542,0.072941265760637,0.6593368412652149,0.16852506559219413,0.8620448494618168,0.05145314709474373,0.7606908453635159,0.08229714139015304,0.18312364956226954,0.03027049261983154,0.18517815560693476,0.04266659637475371,0.6044251294222148,0.19681180619380922,0.38899885150795965,0.15863463354412657,0.5277799746203072,0.23774248304307896,0.3626028964626834,0.1674621093894663,,,,,,,,,,,,
gigapath/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,early_max_mlp,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.796329514417617,0.0902795263568944,0.6856316826463951,0.07744465463370233,0.720329396769108,0.09679449515011436,0.612332427724806,0.197236620621978,0.7773254166971579,0.15941196675741537,0.694828922210982,0.08231777255867687,0.1850313137427255,0.040306228045265395,0.1389367284913994,0.06118429843358236,0.47968147562143476,0.14270991905858127,0.3839324402159582,0.13342789337514557,0.48038088713843796,0.1307481043849888,0.35648017424543854,0.10714176462041686,,,,,,,,,,,,
uni2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,early_max_mlp,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8038871578716389,0.08851642663783169,0.6897947629235252,0.08361344374978529,0.720618155338021,0.09275087083990856,0.508083440896032,0.2935820125163055,0.8503351074586408,0.15831878094831683,0.6792092741773365,0.0934530637613153,0.18085857521039245,0.04024730255286964,0.12502711120702137,0.04601168785525058,0.4925098541311016,0.16050312932155614,0.3603914067813077,0.1540635442167588,0.4809619726076333,0.2118786168277784,0.4120228574356341,0.2010916134134814,,,,,,,,,,,,
virchow2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,early_max_mlp,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8008907176913371,0.08060281907886842,0.6966802207923525,0.06739378131039249,0.7146435560816793,0.11091533223413247,0.7618077472901139,0.2290313511231825,0.6528521874172821,0.27056635382590827,0.7073299673536979,0.08159681004626287,0.1873287986453599,0.04186016292096518,0.14258082126275853,0.06776703859922738,0.5110472616618784,0.13017243767343809,0.46005922887954365,0.16209918486599204,0.4812615720809627,0.1604773749822103,0.3595192133237646,0.20865672356966572,,,,,,,,,,,,
gigapath/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,early_mean_mlp,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8412766731454809,0.099570625436709,0.737159800129134,0.08560304278522636,0.7478852069234802,0.07414270822190443,0.6940830279940597,0.2698224223315212,0.7933796690631205,0.11814783164823696,0.74373134852859,0.09322037283068449,0.1783643914204116,0.059768837740210294,0.16495209580196474,0.05782831765376107,0.6211918640962651,0.19118897146406433,0.4423234930812896,0.16989950278374016,0.5993144960354142,0.2161104439353076,0.47150889011564506,0.1749484653493241,,,,,,,,,,,,
uni2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,early_mean_mlp,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8434595670251424,0.09951611493458308,0.7344316991553211,0.09238096066066281,0.7467591048831783,0.07073253308395605,0.6714214410625807,0.29362116855684794,0.8028657892052461,0.14269240171531736,0.7371436151339135,0.091346052289149,0.18442775778762996,0.058958858370816866,0.17292766293879047,0.06659468258865579,0.5790352319884526,0.18094482704590859,0.4439357017945621,0.15739891640958623,0.604389424649465,0.24094534916766502,0.5196806157143418,0.2145763269860927,,,,,,,,,,,,
virchow2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,early_mean_mlp,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8251416576152166,0.08225603654744192,0.7147468862291626,0.08212446554120467,0.7516494155265876,0.0634419408597983,0.6036881861459245,0.22361722086840705,0.8254345282413984,0.10213449711546882,0.7145613571936614,0.08066212423924177,0.17525407629566706,0.038428152170745127,0.14005885991965958,0.05864408659399738,0.5586124064898474,0.1893694379087634,0.4084468293292251,0.20816002475313866,0.4988888396455133,0.17766397556257224,0.3422142247060483,0.1433920942493657,,,,,,,,,,,,
virchow2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,early_mean_mlp_timev1,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8255109823999003,0.07870080843867946,0.730328787792432,0.05740914898345342,0.7461292438126059,0.05350285609704239,0.581535735104301,0.26135178213135524,0.8524714087285998,0.09959604326486633,0.7170035719164505,0.08302540832916391,0.17440232085029336,0.03642617636559805,0.14411759068770086,0.03463115688377557,0.5668871181524198,0.14460667642240566,0.42854580436080003,0.1640092522078451,0.5598456377788448,0.12628196249019566,0.4251120537093495,0.14273921881176393,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_all3_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8527343454683821,0.09586417731093648,0.7470769793140775,0.08262695456892281,0.7761259128637271,0.08356156663743283,0.6370150483685167,0.23669609617076517,0.8656904925308538,0.058441807199247166,0.7513527704496852,0.1011718473396636,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_all3_stack_logit,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8480535911053562,0.09731306148355814,0.7482774795231664,0.0835946474236518,0.7710614705995563,0.08979195717239787,0.5833164182315305,0.2574192295454324,0.8903459401029549,0.0857360990476004,0.7368311791672427,0.10178785608191336,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_available_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8527343454683821,0.09586417731093648,0.7470769793140775,0.08262695456892281,0.7761259128637271,0.08356156663743283,0.6370150483685167,0.23669609617076517,0.8656904925308538,0.058441807199247166,0.7513527704496852,0.1011718473396636,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_available_stack_logit,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8480535911053562,0.09731306148355814,0.7482774795231664,0.0835946474236518,0.7710614705995563,0.08979195717239787,0.5833164182315305,0.2574192295454324,0.8903459401029549,0.0857360990476004,0.7368311791672427,0.10178785608191336,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_img_cnv_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8373140466222919,0.09520339454007669,0.7373715653345402,0.0806807564634781,0.7714239939053826,0.08121961938935685,0.6509452505863902,0.20188177540689797,0.8472352791073285,0.08097635613759964,0.7490902648468594,0.09330051690947232,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_img_cnv_stack_logit,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.836546753978754,0.09768603970432387,0.7374139431414413,0.08377697332989187,0.772926807707941,0.08648095183437589,0.5971579679671344,0.25057736826495103,0.8837543203406033,0.08378468590093047,0.740456144153869,0.10108441124156785,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_mm_cnv_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8274802858505218,0.10872147133793725,0.6986206744738942,0.10738779505772424,0.7775975514049879,0.08690520898091497,0.5749803611330864,0.26997186424296965,0.897023189930499,0.05504253585134923,0.7360017755317927,0.1116801865019168,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_mm_cnv_stack_logit,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8303775276746755,0.10612574074786219,0.6987706742497256,0.10750931978870111,0.7685537150165782,0.09419749436603511,0.5609278497175612,0.3012413581721138,0.8925185913137839,0.06293230104601232,0.7267232205156724,0.12125061834069688,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_mm_img_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8514918037179268,0.10063538220725637,0.7702458696695278,0.10389277915482394,0.7606291757872603,0.08587146229218794,0.7150855123454221,0.24853357598706147,0.8026189383701515,0.07967877157178202,0.7588522253577867,0.1044023722085248,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_mm_img_stack_logit,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8478668730504764,0.1007906052393864,0.7689110130771358,0.10450615935587752,0.770754076395841,0.09141348719852965,0.58161409973491,0.27043444333688393,0.8899813366790085,0.08041044127969561,0.7357977182069593,0.1090615101161128,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,expert_cnv_only,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.7366844110213866,0.08008919244601757,0.5743014934233319,0.10894765374321393,0.7213271436768147,0.09073483370701038,0.3698167790870356,0.13887287650515645,0.9069393086176177,0.05432103878972707,0.6383780438523268,0.07108229981761198,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,expert_img_only,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8227005823880003,0.10896076434890388,0.7503942672599685,0.1124659099592996,0.7026281393205464,0.09726760757005191,0.7536605668207242,0.15249064308862964,0.6924875110674078,0.13683782088713864,0.723074038944066,0.08567589837849053,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,expert_mm_only,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8434595670251424,0.09951611493458308,0.7344316991553211,0.09238096066066281,0.7467591048831783,0.07073253308395605,0.6714214410625807,0.2936211685568479,0.8028657892052461,0.14269240171531733,0.7371436151339135,0.091346052289149,,,,,,,,,,,,,,,,,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,image_combo_gigapath_uni2_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8256965803154117,0.10153687960260394,0.7582881069435962,0.1029906001550908,0.7142076017823518,0.10376681665084363,0.7358584197304687,0.2337206009938451,0.7309066791566814,0.14079504688076452,0.7333825494435751,0.10464969488758775,0.19373058296314977,0.041140135349886454,0.18493098715069672,0.08684452382064704,0.6110449542685042,0.22023639179654872,0.4660452665473068,0.23129374400838565,0.5494296918069451,0.23761034019827765,0.3778625916932272,0.2060411880994675,,,,,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,image_combo_gigapath_uni2_virchow2_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8303911751677404,0.1030397195249938,0.7639726461763762,0.1007826646304419,0.7341364102924773,0.09656846486937447,0.7444922693647557,0.16317225025632054,0.7464684708181837,0.11971966093950502,0.7454803700914696,0.09471880532280195,0.18253076424808215,0.03801810594004321,0.17471860070103762,0.0771294172530041,0.6174657360758352,0.23751151313077598,0.5038112239941153,0.2260538645817847,0.5395280356460628,0.2683950676442254,0.3993193967720796,0.23961342044133735,,,,,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,image_combo_gigapath_virchow2_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8264410772007038,0.09924359410255398,0.7563601120421038,0.09053406403967666,0.7300490322072984,0.09253221335856976,0.720731218164911,0.1958843878171336,0.7559177766780907,0.11623106559470472,0.7383244974215007,0.09678119292084729,0.1852460515317212,0.04321882571929345,0.177848651078724,0.061906496214949154,0.608207155348295,0.2333222811330146,0.5132418529930188,0.2304060503154997,0.5050495619058604,0.260797127753704,0.3819260558206409,0.25946476578673205,,,,,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,image_combo_uni2_virchow2_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8288541719830566,0.10498033580876501,0.7591755767169941,0.10318113741738331,0.7349730562448755,0.09930454809790396,0.752587143134724,0.12969886447388618,0.7332390690179716,0.1526215874684154,0.7429131060763478,0.09503676347642415,0.18248925704788296,0.0384084556727525,0.17431291279374983,0.06837124434153888,0.6159743792591359,0.23212827500652955,0.45819138526876796,0.22700938207581983,0.5213609800833086,0.2666272579576804,0.44272528887180806,0.2614403699281033,,,,,,,,,,,,
gigapath/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,intermediate_abmil_cnv,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8204865108967644,0.08396128006247991,0.7108242475106034,0.06547060813029508,0.7453711996958854,0.08526890440161719,0.6779998195722474,0.18132643899757367,0.7941427793625897,0.12240418608826284,0.7360712994674186,0.07295139166786532,0.1860921898341822,0.051711689134207324,0.1537169596312403,0.09664805310666794,0.5830881077292472,0.17184301081882455,0.3937554995766887,0.1081840170780761,0.487316357712667,0.17005409482133224,0.4035001409805993,0.21151156729826123,,,,,,,,,,,,
uni2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,intermediate_abmil_cnv,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.832729786915157,0.09803368206889941,0.7182936099391373,0.08929797286698613,0.7655199237340933,0.09255415016689926,0.6721652197748818,0.1789380469628643,0.8234958061752646,0.06313869134366447,0.7478305129750731,0.09899479163968648,0.16626251721780827,0.045820036771092205,0.12394585628602858,0.06489962187205582,0.5863237324950382,0.2261396497927918,0.38690989715618107,0.16726303159092543,0.6010944464341871,0.2148605706096524,0.4582895222860941,0.2431075386103967,,,,,,,,,,,,
virchow2/runs/multimodal/all_samples/Progressor_label_stage1_all_samples,all_samples,intermediate_abmil_cnv,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8225460987146647,0.08824376914608172,0.7241432428690373,0.08909611420584067,0.7272164932036704,0.0823420059191251,0.7366655216443908,0.1519382549757775,0.7409541995857203,0.1253190941422969,0.7388098606150555,0.07523750130790267,0.19169405226962075,0.04418710823982992,0.17566904414900977,0.08327841983273179,0.5908623926107895,0.17649766870120226,0.4654607153266436,0.15672433500609237,0.48089034472886294,0.22096310832461225,0.4132626894237699,0.24379104573763583,,,,,,,,,,,,
virchow2/runs/late_fusion/all_samples_20260304_200011,all_samples,latefusion_abmil_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8254083865347057,0.1039618218133408,0.7425774099197422,0.0826128186443107,0.770295026412411,0.07890992642092402,0.6268603489195154,0.2492347848350944,0.8578398393754588,0.07046528610156128,0.742350094147487,0.098030602606978,,,,,,,,,,,,,,,,,,,,,,,,
virchow2/runs/late_fusion/all_samples_20260304_200011,all_samples,latefusion_abmil_stack_logit,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8222876374936565,0.09976289426196994,0.7314217862527318,0.07818303083211031,0.7834112794627606,0.08924549940693688,0.559713501547515,0.25316859274560466,0.9133232944628338,0.04966875596907994,0.7365183980051744,0.10514401427841831,,,,,,,,,,,,,,,,,,,,,,,,
virchow2/runs/late_fusion/all_samples_20260304_200011,all_samples,latefusion_pool_mean_mean,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8252329318939852,0.09204281360504035,0.7228520621324155,0.07974065682777402,0.7706508573332085,0.10292572532786734,0.5381704105425323,0.2618978736627194,0.9053624598671594,0.06378874014806322,0.7217664352048458,0.11348231234720722,,,,,,,,,,,,,,,,,,,,,,,,
virchow2/runs/late_fusion/all_samples_20260304_200011,all_samples,latefusion_pool_mean_stack_logit,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8244669885323315,0.09132300204425643,0.7195329966826157,0.08201991379629318,0.7565162437654561,0.1014657725560167,0.5142320543781487,0.27178115154795585,0.8994063805809477,0.09489984598518075,0.7068192174795482,0.10895150921197665,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k2_hard,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8145080718716089,0.09784291144500608,0.7109447558079897,0.10852966639352192,0.7048885732102871,0.09414649510751372,0.7311954900001387,0.1622427753984609,0.7070694491411438,0.12150757816282469,0.7191324695706413,0.08678906332238681,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k2_soft,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8423375481341882,0.09698026492058913,0.7435717511334958,0.08158060637045134,0.7447421443027685,0.08746002926018002,0.7234836261814548,0.22682821069985454,0.7795035308194402,0.10440868991343587,0.7514935785004475,0.09305242502775551,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k3_hard,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.803180667919371,0.12325370765174824,0.7031781970979101,0.12501801545923533,0.691436796411703,0.11373737261582807,0.7436075661684085,0.18647142302229194,0.6840033828810705,0.13125098708307326,0.7138054745247394,0.10793487621696264,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k3_soft,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8242476883066148,0.13030531839176995,0.7271916875314154,0.10300270036322665,0.7529039252024429,0.09880901314161751,0.6901479334082803,0.21952439743539495,0.8016353313428718,0.08204891985697979,0.745891632375576,0.10965983079726789,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k4_hard,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8186369485481535,0.12434874992549437,0.7386149473411239,0.12125914553744639,0.6919903413386062,0.10486967676724379,0.7917047993782182,0.14075731824735496,0.6548324339802517,0.1471146942613731,0.7232686166792348,0.09137244999142871,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k4_soft,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8259156494134245,0.12732484430723054,0.7279863444764298,0.09819843615325799,0.707701842988104,0.11290246862844135,0.7667303021470903,0.2029636870004834,0.6961162923226907,0.12487450975475603,0.7314232972348904,0.11239440540467734,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k5_hard,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8174038795347291,0.11579970196064064,0.7206966636464684,0.09759112296934108,0.6670222679492415,0.08146383204395469,0.8298611920722822,0.1567078752023613,0.595754817118882,0.10762576639090367,0.7128080045955822,0.08137251330114566,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k5_soft,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8241907368839605,0.11529547291333968,0.7163617560479911,0.08787283129275536,0.7009849939983122,0.09973701350632244,0.8120328135626155,0.15955615853670327,0.6564733873976598,0.11382624782947931,0.7342531004801376,0.09986913937268661,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k6_hard,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.8303574665441612,0.10801015049301713,0.7458924469022994,0.11696881182103377,0.6794488824306505,0.07021295851848999,0.8306945254056155,0.14612295564679395,0.615944519015901,0.1004941189139155,0.7233195222107583,0.06251857662774123,,,,,,,,,,,,,,,,,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k6_soft,multimodal,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,940,0.829244039468793,0.10194617278295408,0.7258258006694661,0.08385369162914472,0.7052739616849688,0.08759144559961358,0.8098866948411543,0.16533464248812216,0.667727798119865,0.1055683467617179,0.7388072464805095,0.08414829400082476,,,,,,,,,,,,,,,,,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/Progressor_label_stage2_exclusions,exclude_hgd_imc,cnv_elasticnet_logreg,cnv,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,820,0.5798783734269174,0.08400098863180573,0.3853831221030391,0.13591201677715833,0.6257708173760805,0.06976149527735027,0.39704907161803715,0.14779523088426358,0.7072508333983805,0.08397778859131427,0.5521499525082088,0.08392055511823261,0.2535625598691046,0.038071659505399875,0.23963496524151315,0.04997735518202866,0.2723950044208665,0.12462047381985543,0.16961727927245168,0.10322488552787915,0.08528697718590014,0.060668170606832106,0.0628203035154831,0.057162565456091885,,,,,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/Progressor_label_stage2_exclusions,exclude_hgd_imc,cnv_linear_svm_calibrated,cnv,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,820,0.5780445986357259,0.05743830201896609,0.38195584002201466,0.11850767478164398,0.7659564371143318,0.08940221636722347,0.04002020967538209,0.044955195254428745,0.994836853660383,0.007588441379005276,0.5174285316678826,0.019707783341703238,0.1817828741743162,0.05535841121152094,0.12218825890633486,0.05375110931420477,0.2564243084501705,0.11630591825180055,0.16824917898193759,0.10757387410006658,0.10314488823950885,0.0947078059011141,0.053026847680796706,0.05647947694886206,,,,,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/Progressor_label_stage2_exclusions,exclude_hgd_imc,cnv_mlp,cnv,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,820,0.5528933774224044,0.08872341104511884,0.375248409066639,0.08158938576965231,0.6363789818526662,0.11885858811486259,0.3880554502968296,0.10652065744599014,0.7083785147049285,0.16161924700098299,0.5482169825008791,0.07811588653729862,0.2320707892760545,0.03504407401572518,0.2064952082095574,0.036977228508781865,0.23787577365163576,0.11200515321023484,0.17289029935581662,0.11313749206015447,0.12111395340319075,0.10569796306251147,0.07759172109851822,0.07804882477918741,,,,,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/Progressor_label_stage2_exclusions,exclude_hgd_imc,cnv_pca_logreg,cnv,Progressor_label,binary,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,820,0.5920896003210663,0.09655414365057123,0.40246127346121785,0.14822676301612175,0.6423258131152868,0.0782536358131594,0.4142625047366426,0.18587931896192392,0.7237183208558632,0.0878214779935698,0.5689904127962528,0.09393904052473087,0.24211814421845448,0.0353447861584277,0.23674219860798287,0.04643583872236857,0.2943089238347859,0.13161979648970223,0.16914203612479475,0.09806194635824539,0.0832526475885121,0.0572907455542119,0.054575527518148405,0.06598733123390825,,,,,,,,,,,,
